"indivID","date","t_a01","t_a02","t_a03","t_a04","t_a05","t_a06","t_a07","t_a08","t_a09","t_a10","t_a11","t_a12","female","age","occ_full_time"
3635518,20161210,0,0,0,105,0,0,0,0,0,1316,19,0,0,54.5,1
3635518,20161212,0,0,0,0,0,0,0,0,0,1440,0,0,0,54.5,1
3635518,20161213,0,587,0,0,0,0,0,0,0,833,20,0,0,54.5,1
3636401,20161204,0,0,0,0,0,0,0,0,0,1440,0,0,1,54.5,0
3636401,20161206,0,0,0,0,0,0,0,0,0,1440,0,0,1,54.5,0
3636401,20161208,0,213,0,244,0,0,0,0,0,807,176,0,1,54.5,0
3636401,20161209,0,0,0,62,0,0,0,0,0,1075,303,0,1,54.5,0
3636401,20161211,0,0,0,0,0,0,0,0,0,1440,0,0,1,54.5,0
3636401,20161213,0,0,0,0,0,0,0,0,0,1440,0,0,1,54.5,0
3636401,20161214,0,457,0,0,0,0,7,0,0,768,208,0,1,54.5,0
3646262,20161205,0,158,0,0,0,0,0,0,0,836,446,0,1,54.5,1
3646262,20161206,0,466,0,0,0,0,0,0,0,836,138,0,1,54.5,1
3646262,20161208,0,0,0,9,0,0,0,0,0,1422,9,0,1,54.5,1
3646262,20161209,0,0,0,0,0,0,0,0,0,1440,0,0,1,54.5,1
3646262,20161210,0,0,0,0,0,0,0,0,0,1440,0,0,1,54.5,1
3646262,20161211,0,0,0,0,0,0,0,0,0,1440,0,0,1,54.5,1
3646262,20161212,0,0,0,0,0,0,0,0,0,455,985,0,1,54.5,1
3646262,20161213,0,74,0,0,0,0,0,0,0,0,846,520,1,54.5,1
3657636,20161208,0,585,0,0,0,0,128,0,0,634,93,0,1,21,0
3657636,20161209,0,280,0,0,4,0,0,0,0,1077,79,0,1,21,0
3657636,20161214,0,137,0,0,0,0,61,0,0,640,602,0,1,21,0
3657636,20161217,0,0,0,0,0,0,0,0,0,1440,0,0,1,21,0
3657636,20161218,0,0,0,0,0,0,69,0,0,1336,35,0,1,21,0
3683466,20161110,0,513,0,0,0,0,121,0,301,382,123,0,0,54.5,1
3683466,20161111,0,510,0,0,0,0,77,0,70,621,162,0,0,54.5,1
3683466,20161112,0,0,0,0,0,0,0,0,0,1438,2,0,0,54.5,1
3683466,20161114,0,538,0,0,0,0,0,0,47,778,77,0,0,54.5,1
3683466,20161115,0,505,0,0,11,0,45,0,0,775,104,0,0,54.5,1
3683466,20161116,0,0,0,428,0,0,0,0,0,1004,8,0,0,54.5,1
3683466,20161119,0,0,0,8,0,0,0,0,0,1231,201,0,0,54.5,1
3686177,20161203,0,0,0,0,0,0,162,0,5,1149,124,0,1,21,1
3686177,20161205,0,503,0,0,0,0,73,0,0,767,97,0,1,21,1
3686177,20161210,13,0,0,0,0,0,0,0,0,1398,29,0,1,21,1
3686177,20161212,0,452,0,5,0,0,10,0,0,879,94,0,1,21,1
3686177,20161213,0,472,0,0,0,0,5,0,0,890,73,0,1,21,1
3690000,20170223,0,342,0,2,0,0,0,0,0,1078,18,0,1,34.5,1
3690000,20170226,0,0,0,21,0,0,33,0,0,1226,160,0,1,34.5,1
3690000,20170227,0,0,0,0,0,0,0,0,0,1191,249,0,1,34.5,1
3690000,20170228,0,132,0,0,0,0,104,0,0,1125,79,0,1,34.5,1
3690000,20170301,0,0,0,0,83,0,134,0,0,1194,29,0,1,34.5,1
3690000,20170302,0,337,0,0,0,0,100,0,0,978,25,0,1,34.5,1
3690000,20170303,0,0,0,0,0,0,0,0,70,1358,12,0,1,34.5,1
3690000,20170304,0,0,0,7,0,0,0,0,0,1424,9,0,1,34.5,1
3690000,20170306,0,0,0,0,10,0,0,0,62,1341,27,0,1,34.5,1
3702190,20161109,0,0,0,0,0,0,0,0,854,552,34,0,1,44.5,1
3702190,20161110,0,289,0,0,0,0,0,0,369,678,104,0,1,44.5,1
3702190,20161113,0,0,0,24,0,0,0,0,218,1142,56,0,1,44.5,1
3702190,20161114,0,453,0,0,5,0,0,0,0,876,106,0,1,44.5,1
3702190,20161115,0,417,0,7,7,0,0,0,0,880,129,0,1,44.5,1
3721261,20161015,0,0,0,0,0,0,720,0,679,0,41,0,1,21,0
3721261,20161016,25,0,0,8,0,0,0,0,446,929,32,0,1,21,0
3721261,20161017,0,0,73,32,20,0,0,0,0,1227,88,0,1,21,0
3721261,20161023,11,0,0,33,0,0,0,0,0,1363,33,0,1,21,0
3721261,20161024,0,0,69,0,43,0,0,0,0,1279,49,0,1,21,0
3721261,20161025,0,0,161,42,0,0,0,0,0,1148,89,0,1,21,0
3730000,20170218,0,0,0,0,0,0,0,0,0,1440,0,0,0,21,0
3730000,20170220,0,85,0,539,0,0,373,0,0,397,46,0,0,21,0
3730000,20170221,0,0,0,752,0,0,116,0,331,191,50,0,0,21,0
3730000,20170222,0,278,0,0,0,0,0,0,0,1117,45,0,0,21,0
3730000,20170223,0,378,0,0,0,0,0,0,0,1016,46,0,0,21,0
3730000,20170224,0,198,0,173,0,0,166,0,0,795,108,0,0,21,0
3730000,20170225,0,0,0,411,0,0,64,0,0,941,24,0,0,21,0
3730000,20170226,0,0,0,1194,0,0,142,0,0,0,104,0,0,21,0
3730000,20170227,0,80,0,398,0,0,0,0,0,940,22,0,0,21,0
3730000,20170228,0,204,0,0,0,0,103,0,0,1011,122,0,0,21,0
3730000,20170302,0,1059,0,0,0,0,365,0,0,0,16,0,0,21,0
3801757,20161104,0,0,0,0,0,0,0,0,172,1162,106,0,1,44.5,1
3801757,20161105,0,0,0,161,13,0,0,0,655,478,133,0,1,44.5,1
3801757,20161106,0,0,0,0,0,0,0,0,756,570,114,0,1,44.5,1
3801757,20161107,1,481,152,0,2,0,0,0,0,687,117,0,1,44.5,1
3801757,20161108,0,516,0,0,0,0,0,0,0,830,94,0,1,44.5,1
3801757,20161110,0,2,0,20,0,0,0,0,0,814,604,0,1,44.5,1
3801757,20161111,0,496,0,0,0,0,0,0,206,583,155,0,1,44.5,1
3801757,20161113,0,0,0,0,0,0,0,0,395,750,295,0,1,44.5,1
3801757,20161114,0,0,0,0,44,0,0,0,0,1366,30,0,1,44.5,1
3806399,20161204,0,0,0,0,102,0,504,0,143,548,143,0,1,34.5,1
3806399,20161207,0,467,0,14,0,0,0,0,0,857,102,0,1,34.5,1
3806399,20161208,0,590,0,0,0,0,0,0,0,615,235,0,1,34.5,1
3806399,20161209,0,0,0,0,0,0,254,65,0,647,474,0,1,34.5,1
3806399,20161212,0,0,0,0,18,0,0,0,0,920,502,0,1,34.5,1
3806399,20161213,0,0,0,13,0,0,179,0,0,1189,59,0,1,34.5,1
3806399,20161214,0,571,0,0,0,0,0,0,0,825,44,0,1,34.5,1
3806399,20161215,0,310,0,0,0,0,769,0,0,313,48,0,1,34.5,1
3811247,20161014,0,553,0,14,0,0,0,0,0,820,53,0,1,34.5,1
3811247,20161015,0,0,0,104,0,0,0,0,643,589,104,0,1,34.5,1
3811247,20161016,0,0,0,0,0,0,0,0,583,676,181,0,1,34.5,1
3811247,20161017,0,1272,0,0,0,0,0,0,0,88,80,0,1,34.5,1
3811247,20161020,0,525,0,0,0,0,0,0,0,865,50,0,1,34.5,1
3811247,20161021,0,538,0,0,0,0,0,0,329,364,209,0,1,34.5,1
3811247,20161026,0,455,0,0,0,0,0,0,0,903,82,0,1,34.5,1
3816971,20161203,20,0,0,0,0,0,0,0,300,1040,80,0,0,54.5,0
3816971,20161204,0,0,0,0,0,0,125,0,420,745,150,0,0,54.5,0
3816971,20161205,0,0,0,75,0,0,25,0,660,540,140,0,0,54.5,0
3816971,20161207,0,0,0,0,65,0,85,0,613,592,85,0,0,54.5,0
3816971,20161213,0,0,0,0,0,0,0,0,0,1440,0,0,0,54.5,0
3817104,20161204,0,0,0,0,24,0,329,0,0,997,90,0,1,34.5,1
3817104,20161205,70,0,0,29,0,4,47,0,0,988,302,0,1,34.5,1
3817104,20161210,0,0,0,0,0,0,180,0,0,1217,43,0,1,34.5,1
3817104,20161212,355,0,0,27,0,0,0,0,0,968,90,0,1,34.5,1
3817466,20161207,0,1115,0,0,0,0,0,0,0,245,80,0,0,54.5,1
3817466,20161209,0,0,0,0,0,0,620,0,0,680,140,0,0,54.5,1
3817466,20161210,0,0,0,0,0,0,0,0,0,1440,0,0,0,54.5,1
3817466,20161211,0,0,0,0,0,0,0,0,92,1167,181,0,0,54.5,1
3817466,20161212,0,546,0,0,0,0,0,0,0,270,624,0,0,54.5,1
3817466,20161213,0,217,0,0,45,0,0,0,0,657,308,213,0,54.5,1
3817466,20161214,0,551,0,0,0,0,0,0,0,766,123,0,0,54.5,1
3817466,20161217,0,0,0,0,0,0,0,0,0,1440,0,0,0,54.5,1
3817466,20161218,0,0,0,0,112,0,287,0,0,971,70,0,0,54.5,1
3847164,20161208,0,540,0,0,0,0,0,0,0,886,14,0,1,54.5,1
3847164,20161209,0,0,0,0,0,0,0,0,0,1440,0,0,1,54.5,1
3847164,20161210,0,0,0,0,0,0,0,0,0,1440,0,0,1,54.5,1
3847164,20161212,0,0,0,0,0,0,0,0,0,1440,0,0,1,54.5,1
3847164,20161213,0,532,0,0,0,0,234,0,0,607,67,0,1,54.5,1
3847164,20161214,0,0,0,0,0,0,0,0,0,1440,0,0,1,54.5,1
3847164,20161215,0,504,0,0,0,0,0,0,70,841,25,0,1,54.5,1
3856470,20161209,0,0,0,0,40,0,0,0,0,1373,27,0,1,54.5,1
3856470,20161211,0,0,0,0,0,0,0,0,0,1380,60,0,1,54.5,1
3856470,20161214,0,0,0,0,0,0,0,0,0,1440,0,0,1,54.5,1
3856470,20161215,0,490,0,125,10,0,67,0,0,652,96,0,1,54.5,1
3862215,20161107,0,0,840,0,0,0,0,0,0,595,5,0,0,70,0
3862215,20161109,0,0,0,0,540,0,0,0,0,853,47,0,0,70,0
3862215,20161112,2,0,0,0,96,0,0,0,3,1164,175,0,0,70,0
3862215,20161113,0,0,0,0,267,0,0,0,0,1121,52,0,0,70,0
3862215,20161114,0,0,0,0,240,0,0,0,0,1125,75,0,0,70,0
3862215,20161115,0,0,0,0,100,0,0,0,18,1198,124,0,0,70,0
3862215,20161116,0,275,0,0,0,0,0,0,519,560,86,0,0,70,0
3862215,20161117,0,211,0,0,0,0,0,0,997,143,89,0,0,70,0
3862215,20161118,0,0,0,0,0,0,16,0,928,389,107,0,0,70,0
3862215,20161119,0,0,0,0,120,0,0,0,0,1223,97,0,0,70,0
3871371,20161019,0,505,0,7,0,0,0,0,0,818,110,0,0,34.5,1
3871371,20161022,0,0,0,599,0,0,0,0,0,808,33,0,0,34.5,1
3871371,20161023,0,0,0,456,0,8,0,0,236,680,60,0,0,34.5,1
3871371,20161025,0,0,0,0,0,0,0,0,0,1440,0,0,0,34.5,1
3871371,20161026,0,0,0,0,0,0,0,225,0,761,40,414,0,34.5,1
3871371,20161030,0,0,0,0,0,0,0,0,0,1440,0,0,0,34.5,1
3871371,20161031,0,2,0,0,0,0,0,0,0,1354,84,0,0,34.5,1
3885524,20161201,0,28,0,432,6,0,0,0,0,880,94,0,1,21,1
3885524,20161206,0,378,0,0,0,0,0,0,0,955,107,0,1,21,1
3885524,20161208,0,0,0,65,0,0,0,0,0,1343,32,0,1,21,1
3885524,20161209,0,417,0,63,0,0,18,0,0,798,144,0,1,21,1
3885524,20161210,0,0,0,0,0,0,0,0,0,1440,0,0,1,21,1
3885524,20161211,0,0,0,0,0,0,297,0,0,1084,59,0,1,21,1
3911312,20161018,0,0,0,0,0,0,0,0,0,1440,0,0,1,44.5,0
3911312,20161019,0,0,0,0,0,0,0,0,0,1440,0,0,1,44.5,0
3911312,20161021,0,0,0,0,0,0,0,0,0,1440,0,0,1,44.5,0
3911312,20161022,0,0,0,0,0,0,0,0,0,1440,0,0,1,44.5,0
3911312,20161023,0,0,0,0,0,0,0,0,0,1440,0,0,1,44.5,0
3911312,20161024,0,0,0,0,0,0,99,0,0,1326,15,0,1,44.5,0
3911312,20161025,0,0,0,0,0,0,0,0,0,1440,0,0,1,44.5,0
3928886,20170122,0,0,0,0,15,0,379,0,681,263,102,0,1,44.5,1
3928886,20170126,49,523,0,0,0,0,0,0,74,722,72,0,1,44.5,1
3928886,20170128,20,0,0,12,0,0,386,0,0,883,139,0,1,44.5,1
3928886,20170130,10,473,0,0,0,0,0,0,344,511,102,0,1,44.5,1
3928886,20170201,1,342,0,0,0,0,0,0,1,843,253,0,1,44.5,1
4031926,20161105,0,0,339,0,0,0,0,0,0,0,341,760,0,21,0
4031926,20161112,0,0,0,0,0,0,0,0,0,1440,0,0,0,21,0
4031926,20161113,0,0,0,0,0,0,0,0,0,1142,298,0,0,21,0
4031926,20161116,0,0,128,0,170,0,0,0,0,884,258,0,0,21,0
4031926,20161117,0,0,325,0,0,0,0,0,0,884,231,0,0,21,0
4042583,20161106,0,0,0,0,0,0,0,0,0,1440,0,0,1,44.5,1
4042583,20161107,0,420,0,5,0,0,573,0,46,247,149,0,1,44.5,1
4042583,20161108,0,0,0,0,0,0,0,0,0,1440,0,0,1,44.5,1
4042583,20161109,0,444,0,0,0,0,0,0,0,845,151,0,1,44.5,1
4042583,20161110,0,522,0,0,0,0,0,0,45,752,121,0,1,44.5,1
4042583,20161113,8,0,0,0,0,0,25,0,15,1291,101,0,1,44.5,1
4042583,20161115,0,430,0,0,0,0,0,0,0,857,153,0,1,44.5,1
4042583,20161117,0,465,0,0,0,0,157,0,0,707,111,0,1,44.5,1
4050000,20170211,0,0,0,0,0,0,134,0,67,1186,53,0,0,21,0
4050000,20170216,0,223,0,0,0,0,305,0,0,869,43,0,0,21,0
4050000,20170218,0,243,0,0,0,0,37,0,0,1080,80,0,0,21,0
4050000,20170219,0,162,0,0,0,0,0,0,0,1236,42,0,0,21,0
4106571,20161205,0,412,0,0,0,0,11,0,0,821,196,0,1,34.5,1
4106571,20161206,0,409,0,0,0,0,0,0,0,789,242,0,1,34.5,1
4106571,20161210,0,0,0,28,0,0,644,0,0,641,127,0,1,34.5,1
4106571,20161211,0,0,0,0,0,0,626,0,0,601,213,0,1,34.5,1
4106571,20161212,0,474,0,0,0,0,6,0,0,772,188,0,1,34.5,1
4106571,20161214,0,397,0,0,0,0,17,0,118,758,150,0,1,34.5,1
4136121,20161203,0,0,0,0,0,0,0,0,0,1440,0,0,1,44.5,0
4136121,20161204,0,0,0,0,0,0,0,0,0,1440,0,0,1,44.5,0
4136121,20161206,0,0,0,0,0,0,0,0,0,1440,0,0,1,44.5,0
4136121,20161208,0,0,0,0,10,0,66,0,0,1335,29,0,1,44.5,0
4136121,20161210,0,0,0,0,0,0,0,0,0,1440,0,0,1,44.5,0
4136121,20161211,0,0,0,0,0,0,0,0,0,1440,0,0,1,44.5,0
4136121,20161212,0,0,0,0,0,0,0,0,0,1440,0,0,1,44.5,0
4143888,20161119,0,0,0,0,0,0,0,0,0,1307,133,0,1,34.5,1
4143888,20161124,0,518,0,0,0,0,0,0,0,857,65,0,1,34.5,1
4143888,20161125,0,375,0,0,0,0,0,0,0,986,79,0,1,34.5,1
4216992,20161204,0,0,0,0,0,0,0,0,0,1440,0,0,1,21,1
4216992,20161207,0,495,0,0,0,0,0,0,0,918,27,0,1,21,1
4216992,20161208,0,480,0,0,0,0,234,0,0,646,80,0,1,21,1
4216992,20161210,0,0,0,0,0,0,378,0,0,897,165,0,1,21,1
4216992,20161211,0,0,0,0,0,0,0,0,0,1440,0,0,1,21,1
4216992,20161212,0,501,0,6,0,0,0,0,0,870,63,0,1,21,1
4216992,20161214,0,492,0,0,0,0,0,0,0,916,32,0,1,21,1
4216992,20161216,0,470,0,0,0,0,111,0,0,733,126,0,1,21,1
4244230,20161121,0,486,0,0,0,0,0,0,0,814,140,0,1,54.5,1
4244230,20161122,0,546,0,0,0,0,0,0,0,767,127,0,1,54.5,1
4244230,20161125,0,486,0,0,0,0,0,0,0,823,131,0,1,54.5,1
4244230,20161126,0,0,0,82,0,7,0,0,0,1261,90,0,1,54.5,1
4244230,20161128,0,0,0,107,0,0,0,0,0,1238,95,0,1,54.5,1
4244230,20161130,0,665,0,0,0,0,0,0,0,680,95,0,1,54.5,1
4299547,20170203,63,524,0,0,0,0,0,0,0,824,29,0,1,21,1
4299547,20170204,0,0,0,0,0,0,0,0,0,1430,10,0,1,21,1
4299547,20170205,0,0,0,0,81,0,0,0,960,351,48,0,1,21,1
4299547,20170206,0,456,0,0,0,0,0,0,347,586,51,0,1,21,1
4299547,20170207,0,523,0,41,0,0,0,0,0,846,30,0,1,21,1
4299547,20170208,47,530,0,0,0,0,0,0,0,826,37,0,1,21,1
4299547,20170209,0,540,0,0,0,0,0,0,0,877,23,0,1,21,1
4299547,20170210,0,527,0,0,0,0,0,0,0,884,29,0,1,21,1
4299547,20170211,0,0,0,0,0,0,0,0,0,1380,60,0,1,21,1
4299547,20170212,0,0,0,0,77,0,648,0,0,677,38,0,1,21,1
4306991,20161204,0,0,0,0,0,0,0,0,0,1440,0,0,0,44.5,1
4306991,20161206,0,410,0,0,1,0,0,0,0,897,132,0,0,44.5,1
4306991,20161207,3,0,0,35,19,0,0,0,0,1326,57,0,0,44.5,1
4306991,20161208,0,28,0,0,0,0,0,0,0,1098,314,0,0,44.5,1
4306991,20161214,0,60,0,0,86,0,51,0,0,964,279,0,0,44.5,1
4306991,20161215,0,418,0,0,0,0,472,0,0,434,116,0,0,44.5,1
4314926,20161127,0,0,0,6,0,0,97,0,0,1291,46,0,1,34.5,1
4314926,20161128,0,512,0,81,0,0,27,0,0,754,66,0,1,34.5,1
4314926,20161130,0,247,0,10,0,0,43,0,0,988,152,0,1,34.5,1
4376416,20161204,0,0,0,51,0,0,93,0,794,453,49,0,0,44.5,1
4376416,20161210,0,0,0,12,32,0,181,0,679,419,117,0,0,44.5,1
4397653,20161211,0,0,0,0,0,0,0,0,0,1440,0,0,1,34.5,0
4397653,20161212,13,432,0,0,0,0,36,0,0,882,77,0,1,34.5,0
4397653,20161214,13,472,0,0,0,0,0,0,0,879,76,0,1,34.5,0
4397653,20161216,0,0,0,0,80,0,0,0,0,1287,73,0,1,34.5,0
4397653,20161218,0,0,0,0,0,0,237,0,0,1163,40,0,1,34.5,0
4397653,20161220,11,243,0,0,0,0,103,0,22,894,167,0,1,34.5,0
4415957,20161203,0,0,0,0,0,0,0,0,115,1295,30,0,1,44.5,1
4415957,20161204,0,0,0,0,0,0,0,0,120,1295,25,0,1,44.5,1
4415957,20161205,0,494,0,0,0,0,0,0,0,833,113,0,1,44.5,1
4415957,20161206,0,485,0,0,0,0,0,0,0,840,115,0,1,44.5,1
4415957,20161207,0,484,0,0,0,0,0,0,0,839,117,0,1,44.5,1
4415957,20161208,0,0,0,0,0,0,0,0,0,1440,0,0,1,44.5,1
4415957,20161209,0,585,0,0,0,0,0,0,0,739,116,0,1,44.5,1
4415957,20161210,0,0,0,0,0,0,210,0,0,1142,88,0,1,44.5,1
4415957,20161211,0,0,0,0,0,0,0,0,90,1330,20,0,1,44.5,1
4415957,20161215,0,0,0,0,150,0,0,0,0,1270,20,0,1,44.5,1
4428297,20161216,0,0,0,0,0,0,0,0,0,1440,0,0,1,27,1
4428297,20161218,0,0,0,0,0,0,97,0,0,1331,12,0,1,27,1
4428297,20161219,0,0,0,0,64,0,28,0,0,1207,141,0,1,27,1
4428297,20161220,0,0,0,0,0,0,265,0,0,1055,120,0,1,27,1
4428297,20161221,0,0,0,0,0,0,186,0,0,1209,45,0,1,27,1
4428297,20161222,5,0,0,0,31,0,0,0,0,1366,38,0,1,27,1
4428297,20161223,0,0,0,0,20,0,0,0,0,1390,30,0,1,27,1
4428297,20161224,0,0,0,0,0,0,385,0,0,1039,16,0,1,27,1
4485504,20161209,0,608,0,0,0,0,0,0,0,800,32,0,1,44.5,1
4485504,20161210,0,0,0,36,1,0,258,0,0,1045,100,0,1,44.5,1
4485504,20161213,0,552,0,0,0,0,0,0,0,802,86,0,1,44.5,1
4485504,20161217,0,0,0,463,0,0,0,0,158,737,82,0,1,44.5,1
4487664,20161210,0,0,0,27,19,0,789,0,56,428,121,0,0,34.5,1
4487664,20161212,7,469,0,0,0,0,0,0,0,882,82,0,0,34.5,1
4487664,20161213,0,0,0,0,0,0,0,0,0,1440,0,0,0,34.5,1
4487664,20161218,0,0,0,0,7,0,359,0,0,1017,57,0,0,34.5,1
4487664,20161219,0,464,0,0,0,0,0,0,0,929,47,0,0,34.5,1
4490000,20170210,0,0,0,0,0,0,53,0,0,1345,42,0,1,21,0
4490000,20170211,0,0,0,0,0,0,0,0,0,1440,0,0,1,21,0
4490000,20170215,0,0,0,0,0,0,304,0,0,976,115,45,1,21,0
4490000,20170217,0,0,0,0,0,0,0,0,0,1440,0,0,1,21,0
4490000,20170218,0,0,0,0,0,0,0,0,0,1440,0,0,1,21,0
4490000,20170221,0,0,232,6,173,0,157,0,0,813,59,0,1,21,0
4496239,20161205,0,0,0,0,0,0,0,0,0,1440,0,0,1,34.5,1
4496239,20161206,576,458,0,0,0,0,0,0,0,280,126,0,1,34.5,1
4496239,20161207,299,426,0,0,0,0,0,0,100,510,105,0,1,34.5,1
4496239,20161210,0,0,0,158,0,0,0,0,0,1148,128,6,1,34.5,1
4535641,20161202,0,0,0,0,0,0,0,0,0,1440,0,0,1,34.5,1
4535641,20161203,0,0,0,29,0,0,0,0,0,1389,22,0,1,34.5,1
4535641,20161209,0,0,0,0,52,0,0,0,0,1362,26,0,1,34.5,1
4535641,20161211,0,0,0,47,0,0,0,0,0,1342,51,0,1,34.5,1
4535641,20161213,0,133,0,61,0,0,10,0,0,1106,130,0,1,34.5,1
4555460,20161202,0,0,52,0,0,0,32,0,0,615,741,0,0,21,0
4555460,20161203,0,0,0,0,0,0,198,0,151,911,180,0,0,21,0
4555460,20161204,0,0,0,0,0,0,0,0,0,1440,0,0,0,21,0
4555460,20161205,0,0,38,0,6,0,2,0,0,1123,271,0,0,21,0
4555460,20161207,3,0,0,0,0,0,0,0,0,957,480,0,0,21,0
4555460,20161208,0,0,3,0,0,0,313,0,0,753,371,0,0,21,0
4555460,20161210,0,201,0,0,0,0,0,0,0,1206,33,0,0,21,0
4555460,20161211,0,0,0,15,0,0,0,0,0,1405,20,0,0,21,0
4556758,20161204,571,0,0,20,9,0,0,0,0,784,56,0,0,44.5,1
4556758,20161207,0,216,0,12,0,0,0,0,243,785,184,0,0,44.5,1
4556758,20161209,0,263,0,318,0,0,0,0,0,456,403,0,0,44.5,1
4556758,20161211,0,0,0,0,0,0,162,0,111,1024,143,0,0,44.5,1
4556758,20161216,5,164,0,0,0,0,12,0,41,931,287,0,0,44.5,1
4581328,20161017,0,0,0,27,0,0,0,0,715,641,57,0,1,34.5,0
4581328,20161018,0,336,0,0,0,0,0,0,657,242,205,0,1,34.5,0
4581328,20161019,0,0,0,18,0,0,200,0,664,504,54,0,1,34.5,0
4581328,20161023,0,64,0,0,0,0,34,0,0,1245,97,0,1,34.5,0
4581328,20161025,0,175,0,38,0,0,211,0,0,933,83,0,1,34.5,0
4581328,20161028,0,12,0,0,0,0,379,0,0,956,93,0,1,34.5,0
4641758,20161104,0,4,0,0,458,0,7,0,345,587,39,0,1,34.5,1
4641758,20161106,0,0,0,0,0,0,0,0,0,1440,0,0,1,34.5,1
4641758,20161107,0,510,0,0,0,0,0,0,0,895,35,0,1,34.5,1
4641758,20161108,0,498,0,0,0,0,0,0,0,796,146,0,1,34.5,1
4641758,20161109,0,505,0,0,0,0,0,0,0,900,35,0,1,34.5,1
4641758,20161114,0,590,0,5,0,0,0,0,0,807,38,0,1,34.5,1
4641758,20161115,5,2,0,48,0,0,543,0,0,747,95,0,1,34.5,1
4641758,20161116,0,499,0,0,0,0,0,0,0,911,30,0,1,34.5,1
4652353,20161106,0,0,0,1025,0,0,240,0,0,75,100,0,0,54.5,1
4652353,20161107,0,500,0,360,0,0,0,0,0,540,40,0,0,54.5,1
4652353,20161108,0,1040,0,0,0,0,0,0,0,335,65,0,0,54.5,1
4652353,20161109,0,740,0,0,0,0,0,0,0,580,120,0,0,54.5,1
4652353,20161110,0,535,0,0,0,0,0,0,0,840,65,0,0,54.5,1
4652353,20161111,0,540,0,0,0,0,0,0,0,870,30,0,0,54.5,1
4652353,20161112,0,0,0,0,25,0,20,0,0,1340,55,0,0,54.5,1
4652353,20161113,0,0,0,0,15,0,0,0,0,1405,20,0,0,54.5,1
4652353,20161114,0,415,0,0,0,0,0,0,0,910,115,0,0,54.5,1
4652353,20161115,0,400,0,0,0,0,0,0,0,950,90,0,0,54.5,1
4652353,20161116,0,510,0,0,0,0,0,0,0,865,65,0,0,54.5,1
4652353,20161117,0,595,0,0,0,0,0,0,0,785,60,0,0,54.5,1
4652353,20161118,0,560,0,0,0,0,0,0,0,850,30,0,0,54.5,1
4652513,20161106,0,0,0,0,0,0,71,0,1331,3,35,0,0,62.5,0
4652513,20161110,0,0,0,0,10,0,604,0,0,690,136,0,0,62.5,0
4652513,20161113,0,0,0,0,0,0,39,0,0,1383,18,0,0,62.5,0
4652513,20161114,0,0,0,17,0,0,122,0,0,1008,293,0,0,62.5,0
4652513,20161116,0,0,0,0,25,0,0,0,0,1356,59,0,0,62.5,0
4652513,20161118,0,0,0,80,0,0,0,0,0,1291,69,0,0,62.5,0
4674573,20161123,0,0,0,0,0,0,0,0,0,1440,0,0,1,44.5,1
4674573,20161124,0,0,0,0,0,0,0,0,0,1440,0,0,1,44.5,1
4674573,20161125,0,0,0,0,0,0,0,0,0,1440,0,0,1,44.5,1
4674573,20161126,0,0,0,0,0,0,0,0,0,1440,0,0,1,44.5,1
4674573,20161127,0,0,0,0,0,0,0,0,0,1440,0,0,1,44.5,1
4674573,20161128,0,480,0,0,600,0,0,0,0,255,105,0,1,44.5,1
4707463,20161209,0,539,0,0,3,0,0,0,0,834,64,0,1,27,1
4707463,20161211,0,0,0,0,0,0,0,0,0,1440,0,0,1,27,1
4707463,20161212,0,0,0,151,0,0,0,0,0,1199,90,0,1,27,1
4707463,20161213,0,532,0,0,0,0,0,0,0,880,28,0,1,27,1
4707463,20161215,0,433,0,0,0,0,307,0,0,614,86,0,1,27,1
4707463,20161217,0,0,0,63,0,0,475,0,0,794,103,5,1,27,1
4707463,20161220,0,417,0,0,0,0,0,0,0,997,26,0,1,27,1
4708939,20170118,0,518,0,0,0,0,0,0,0,812,110,0,0,27,1
4708939,20170120,0,252,0,249,0,0,0,0,0,821,118,0,0,27,1
4708939,20170122,0,0,0,0,0,0,0,0,0,1440,0,0,0,27,1
4708939,20170123,0,537,0,0,0,0,0,0,0,820,83,0,0,27,1
4708939,20170124,0,519,0,0,0,0,0,0,0,814,107,0,0,27,1
4708939,20170125,0,512,0,0,0,0,0,0,0,827,101,0,0,27,1
4708939,20170126,0,511,0,0,0,0,0,0,0,807,122,0,0,27,1
4708939,20170127,0,533,0,0,0,0,0,0,0,814,93,0,0,27,1
4708939,20170129,0,0,0,0,0,0,0,0,0,1440,0,0,0,27,1
4727488,20161209,0,0,0,0,112,0,0,0,0,1239,89,0,1,54.5,1
4727488,20161210,0,0,0,0,0,0,574,0,0,770,96,0,1,54.5,1
4727488,20161213,0,625,0,243,484,0,0,0,0,14,74,0,1,54.5,1
4727488,20161214,0,0,0,0,0,0,0,0,0,1440,0,0,1,54.5,1
4727488,20161217,0,0,0,0,4,0,520,0,0,748,168,0,1,54.5,1
4727488,20161218,0,0,0,0,211,0,883,0,0,309,37,0,1,54.5,1
4727488,20161219,0,776,0,0,0,0,0,0,0,631,33,0,1,54.5,1
4730000,20170217,0,0,242,0,508,0,0,0,0,607,83,0,0,21,0
4730000,20170219,0,320,0,0,0,0,0,0,0,1079,41,0,0,21,0
4730000,20170222,0,0,0,0,0,0,0,0,0,1299,141,0,0,21,0
4730000,20170223,0,0,59,0,0,0,162,0,207,854,158,0,0,21,0
